entry_hour,atr_5m,rsi_5m,disparity_5m,fvg_size_ratio,volume_ma_ratio,label,symbol
13,250.0,90.34941763727122,1.0452409512595053,0.00773847125710676,0.363181708824838,0,122630
13,358.57142857142856,94.1034897713598,1.0605169235596346,0.011968179558207238,0.3356657153298254,1,122630
13,297.0,68.7170474516696,1.0131727380069266,0.007667060871413994,0.8090328364899697,0,122630
13,286.7857142857143,72.92724196277496,1.0134836559935985,0.007330019378212158,1.6448466909532482,1,122630
13,337.85714285714283,63.53591160220994,1.0081813476030737,0.007885676868851629,1.0177613941018766,0,122630
13,349.64285714285717,66.93679092382496,1.0097988178157928,0.00861848857293056,1.1307587224045397,0,122630
13,580.3571428571429,80.77203204661325,1.0476977531068248,0.008913774001263612,0.18541010414942766,0,122630
14,368.2142857142857,22.0679012345679,0.9891534330023949,0.008549316379792978,2.365255889948875,0,122630
14,436.42857142857144,25.868725868725875,0.9893424844931104,0.008549316379792978,2.365255889948875,1,122630
14,436.42857142857144,25.868725868725875,0.9893424844931104,0.008549316379792978,2.365255889948875,1,122630
14,436.42857142857144,25.868725868725875,0.9893424844931104,0.008549316379792978,2.365255889948875,1,122630
